"Ayckbourn_Jeeves" "Black_Boulevard" "Black_Express" "Black_Song" "Black_Sunday" "Black_Ward" "Eliot_Cats" "Elton_Game" "Hampton_Boulevard" "Hampton_Ward" "Harburg_Oz" "Hart_Aspects" "Hart_Love" "Hart_Phantom" "Maltby_Song" "Nunn_Cats" "Rice_Evita" "Rice_JCS" "Rice_Joseph" "Rice_Likes" "Rice_Oz" "Slater_Love" "Slater_Rock" "Steinman_Whistle" "Stilgoe_Cats" "Stilgoe_Express" "Stilgoe_Phantom" "Yazbek_Express" "Zippel_Woman"
"seem" 0.02686005909213 0.0071854566357692 0.0411522633744856 0.0610624872786485 0.0696378830083565 0 0 0.0204248366013072 0.0071854566357692 0 0 0.0622200099552016 0.0106213489113117 0 0.0610624872786485 0 0.0136184120931499 0.013646288209607 0 0 0 0.0106213489113117 0.0505305709954522 0.0526777875329236 0 0.0411522633744856 0 0.0411522633744856 0.0182731841023298
"started" 0.02686005909213 0.0215563699073076 0 0.0610624872786485 0.0348189415041783 0 0.0464252553389044 0.0408496732026144 0.0215563699073076 0 0.0370644922164566 0 0 0 0.0610624872786485 0.0464252553389044 0.0544736483725998 0.0545851528384279 0.0180212650928095 0 0.0370644922164566 0 0 0 0.0464252553389044 0 0 0 0
"born" 0.05372011818426 0.0431127398146152 0 0 0 0 0.0154750851129681 0.122549019607843 0.0431127398146152 0 0.0370644922164566 0 0.0106213489113117 0.0127975428717686 0 0.0154750851129681 0 0 0.0180212650928095 0 0.0370644922164566 0.0106213489113117 0 0.0175592625109745 0.0154750851129681 0 0.0127975428717686 0 0.0365463682046597
"brought" 0.02686005909213 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0.0248880039820806 0.0531067445565587 0.0383926286153059 0 0 0 0.040938864628821 0 0 0 0.0531067445565587 0 0.105355575065847 0 0 0.0383926286153059 0 0.0274097761534947
"dawn" 0 0.0431127398146152 0 0 0 0 0.0928505106778087 0 0.0431127398146152 0 0 0 0.0106213489113117 0 0 0.0928505106778087 0 0 0.036042530185619 0 0 0.0106213489113117 0 0 0.0928505106778087 0 0 0 0.00913659205116491
"fair" 0 0.0071854566357692 0.0960219478737997 0.0203541624262162 0.0348189415041783 0.284090909090909 0 0.0204248366013072 0.0071854566357692 0.284090909090909 0.0370644922164566 0.0124440019910403 0 0.0127975428717686 0.0203541624262162 0 0 0 0 0 0.0370644922164566 0 0 0 0 0.0960219478737997 0.0127975428717686 0.0960219478737997 0.00913659205116491
"forever" 0 0.0071854566357692 0 0 0 0 0 0.0816993464052288 0.0071854566357692 0 0 0.0497760079641613 0.0106213489113117 0.0127975428717686 0 0 0.0408552362794498 0.0682314410480349 0 0.323101777059774 0 0.0106213489113117 0 0.0351185250219491 0 0 0.0127975428717686 0 0.0639561443581544
"gets" 0 0.0215563699073076 0.0137174211248285 0.0203541624262162 0.0348189415041783 0 0 0 0.0215563699073076 0 0.22238695329874 0.0124440019910403 0 0.0127975428717686 0.0203541624262162 0 0.0272368241862999 0.040938864628821 0.0180212650928095 0 0.22238695329874 0 0 0.0175592625109745 0 0.0137174211248285 0.0127975428717686 0.0137174211248285 0.00913659205116491
"ha" 0 0 0 0 0 0 0 0 0 0 0.593031875463306 0 0 0 0 0 0 0 0 0 0.593031875463306 0 0 0.0526777875329236 0 0 0 0 0
"hard" 0.02686005909213 0.0071854566357692 0 0.0203541624262162 0 0 0 0.0612745098039216 0.0071854566357692 0 0.0370644922164566 0.0497760079641613 0.0424853956452469 0.0255950857435372 0.0203541624262162 0 0.0272368241862999 0.027292576419214 0.036042530185619 0 0.0370644922164566 0.0424853956452469 0.0505305709954522 0.0175592625109745 0 0 0.0255950857435372 0 0.00913659205116491
"kept" 0.05372011818426 0 0 0.0203541624262162 0 0 0 0 0 0 0.0370644922164566 0 0.0637280934678704 0.0255950857435372 0.0203541624262162 0 0.122565708838349 0 0 0 0.0370644922164566 0.0637280934678704 0.0505305709954522 0 0 0 0.0255950857435372 0 0.0274097761534947
"l" 0 0.0143709132715384 0.0685871056241427 0.122124974557297 0.0348189415041783 0 0 0 0.0143709132715384 0 0 0.037332005973121 0 0 0.122124974557297 0 0 0 0 0 0 0 0 0 0 0.0685871056241427 0 0.0685871056241427 0
"shut" 0 0.0143709132715384 0.0548696844993141 0 0 0 0.0154750851129681 0 0.0143709132715384 0 0 0 0 0 0 0.0154750851129681 0 0 0.036042530185619 0 0 0 0 0.228270412642669 0.0154750851129681 0.0548696844993141 0 0.0548696844993141 0.00913659205116491
"style" 0 0 0.0960219478737997 0 0 0 0 0 0 0 0 0.0124440019910403 0.0106213489113117 0 0 0 0.0953288846520496 0 0.036042530185619 0 0 0.0106213489113117 0 0 0 0.0960219478737997 0 0.0960219478737997 0.0182731841023298
"thanks" 0 0.0431127398146152 0.0274348422496571 0.0407083248524323 0.0696378830083565 0 0 0.0612745098039216 0.0431127398146152 0 0 0 0.0106213489113117 0 0.0407083248524323 0 0 0 0.0180212650928095 0 0 0.0106213489113117 0.0505305709954522 0.0175592625109745 0 0.0274348422496571 0 0.0274348422496571 0.0274097761534947
"town" 0 0.0287418265430768 0 0 0 0 0 0 0.0287418265430768 0 0.0370644922164566 0.0124440019910403 0.0318640467339352 0 0 0 0.1089472967452 0.0682314410480349 0.036042530185619 0.161550888529887 0.0370644922164566 0.0318640467339352 0.0505305709954522 0 0 0 0 0 0
"underneath" 0 0 0 0 0 0 0 0 0 0 0 0 0.1805629314923 0 0 0 0 0 0 0 0 0.1805629314923 0 0 0 0 0 0 0.00913659205116491
"where^s" 0 0.0071854566357692 0.0685871056241427 0.0203541624262162 0.0348189415041783 0 0 0 0.0071854566357692 0 0.0370644922164566 0 0.0212426978226235 0 0.0203541624262162 0 0 0 0 0 0.0370644922164566 0.0212426978226235 0.303183425972713 0.0526777875329236 0 0.0685871056241427 0 0.0685871056241427 0
"broken" 0.05372011818426 0 0.0137174211248285 0 0 0 0.0464252553389044 0.0816993464052288 0 0 0 0.0248880039820806 0.0637280934678704 0 0 0.0464252553389044 0 0.013646288209607 0 0 0 0.0637280934678704 0 0.0175592625109745 0.0464252553389044 0.0137174211248285 0 0.0137174211248285 0
"cool" 0 0 0.0823045267489712 0 0 0 0 0.0204248366013072 0 0 0 0 0.0212426978226235 0 0 0 0 0.13646288209607 0.0180212650928095 0 0 0.0212426978226235 0 0 0 0.0823045267489712 0 0.0823045267489712 0
"crucify" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.450327510917031 0 0 0 0 0 0.0175592625109745 0 0 0 0 0
"english" 0.02686005909213 0 0 0.284958273967026 0.0696378830083565 0 0 0 0 0 0 0 0 0 0.284958273967026 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0.0182731841023298
"famous" 0 0.0071854566357692 0 0.0203541624262162 0 0 0.0619003404518725 0 0.0071854566357692 0 0 0.0248880039820806 0.0106213489113117 0.0383926286153059 0.0203541624262162 0.0619003404518725 0.0408552362794498 0.013646288209607 0.0720850603712381 0 0 0.0106213489113117 0 0 0.0619003404518725 0 0.0383926286153059 0 0
"happened" 0 0.0287418265430768 0.0137174211248285 0 0 0 0.0309501702259362 0 0.0287418265430768 0 0.0741289844329133 0.037332005973121 0.0106213489113117 0.0127975428717686 0 0.0309501702259362 0.0136184120931499 0.013646288209607 0 0 0.0741289844329133 0.0106213489113117 0.101061141990904 0.0175592625109745 0.0309501702259362 0.0137174211248285 0.0127975428717686 0.0137174211248285 0.00913659205116491
"laugh" 0 0 0.0137174211248285 0.0610624872786485 0.0696378830083565 0 0 0 0 0 0.185322461082283 0.0124440019910403 0 0.0511901714870745 0.0610624872786485 0 0 0 0.036042530185619 0 0.185322461082283 0 0.0505305709954522 0 0 0.0137174211248285 0.0511901714870745 0.0137174211248285 0.00913659205116491
"lunch" 0 0.114967306172307 0 0 0 0 0 0 0.114967306172307 0 0.0370644922164566 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0 0
"names" 0.02686005909213 0 0 0.0203541624262162 0 0 0.154750851129681 0 0 0 0 0 0 0 0.0203541624262162 0.154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.154750851129681 0 0 0 0
"scene" 0 0.0574836530861536 0.0137174211248285 0 0 0 0.0309501702259362 0 0.0574836530861536 0 0 0.037332005973121 0 0.0127975428717686 0 0.0309501702259362 0 0 0.0180212650928095 0 0 0 0.101061141990904 0 0.0309501702259362 0.0137174211248285 0.0127975428717686 0.0137174211248285 0.00913659205116491
"week" 0 0.035927283178846 0 0.0407083248524323 0.0696378830083565 0.284090909090909 0.0309501702259362 0.0204248366013072 0.035927283178846 0.284090909090909 0 0.0497760079641613 0 0 0.0407083248524323 0.0309501702259362 0.0544736483725998 0 0 0 0 0 0 0.0175592625109745 0.0309501702259362 0 0 0 0
"bet" 0.02686005909213 0.0071854566357692 0 0.183187461835945 0.174094707520891 0 0 0 0.0071854566357692 0 0 0 0.0212426978226235 0 0.183187461835945 0 0 0 0 0 0 0.0212426978226235 0 0.0526777875329236 0 0 0 0 0
"bobo" 0 0 0.150891632373114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.150891632373114 0 0.150891632373114 0
"cry" 0.05372011818426 0.0071854566357692 0.0548696844993141 0.0203541624262162 0.0348189415041783 0.284090909090909 0 0.0204248366013072 0.0071854566357692 0.284090909090909 0 0 0 0.0255950857435372 0.0203541624262162 0 0.0817104725588996 0 0 0 0 0 0 0 0 0.0548696844993141 0.0255950857435372 0.0548696844993141 0.00913659205116491
"fall" 0 0.0431127398146152 0.0137174211248285 0 0 0 0.0154750851129681 0.0204248366013072 0.0431127398146152 0 0 0 0.0212426978226235 0 0 0.0154750851129681 0.0680920604657497 0 0.0540637952784285 0.161550888529887 0 0.0212426978226235 0 0 0.0154750851129681 0.0137174211248285 0 0.0137174211248285 0
"fools" 0 0.0287418265430768 0.0137174211248285 0.0203541624262162 0.0348189415041783 0 0 0.0408496732026144 0.0287418265430768 0 0 0.0124440019910403 0.0106213489113117 0.0255950857435372 0.0203541624262162 0 0.0680920604657497 0.0545851528384279 0 0 0 0.0106213489113117 0 0 0 0.0137174211248285 0.0255950857435372 0.0137174211248285 0.00913659205116491
"front" 0.05372011818426 0.035927283178846 0.0685871056241427 0 0 0 0 0.0204248366013072 0.035927283178846 0 0 0 0 0 0 0 0.0408552362794498 0 0.0180212650928095 0 0 0 0 0.0175592625109745 0 0.0685871056241427 0 0.0685871056241427 0
"hi" 0.02686005909213 0.035927283178846 0.0274348422496571 0 0 0 0.0773754255648406 0 0.035927283178846 0 0 0 0 0 0 0.0773754255648406 0 0 0.0180212650928095 0 0 0 0 0 0.0773754255648406 0.0274348422496571 0 0.0274348422496571 0
"pay" 0.05372011818426 0.0287418265430768 0 0 0 0 0 0.0408496732026144 0.0287418265430768 0 0 0.0622200099552016 0.0106213489113117 0.0255950857435372 0 0 0.0136184120931499 0.0682314410480349 0 0.0807754442649435 0 0.0106213489113117 0 0.0175592625109745 0 0 0.0255950857435372 0 0.0182731841023298
"peace" 0 0.0071854566357692 0 0 0 0 0 0.306372549019608 0.0071854566357692 0 0.0370644922164566 0.0248880039820806 0.0106213489113117 0.0127975428717686 0 0 0 0.040938864628821 0.0540637952784285 0 0.0370644922164566 0.0106213489113117 0 0.0175592625109745 0 0 0.0127975428717686 0 0.00913659205116491
"pern" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.449407599073948 0 0 0 0 0 0 0 0 0 0 0 0
"rich" 0 0.0215563699073076 0.0823045267489712 0 0 0 0 0 0.0215563699073076 0 0.0370644922164566 0.0124440019910403 0 0.0255950857435372 0 0 0.0272368241862999 0 0 0 0.0370644922164566 0 0 0 0 0.0823045267489712 0.0255950857435372 0.0823045267489712 0
"silent" 0 0.0287418265430768 0.0137174211248285 0 0 0 0 0 0.0287418265430768 0 0 0 0.0212426978226235 0.102380342974149 0 0 0 0.013646288209607 0 0 0 0.0212426978226235 0 0 0 0.0137174211248285 0.102380342974149 0.0137174211248285 0.00913659205116491
"track" 0.05372011818426 0 0.123456790123457 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0.123456790123457 0.0255950857435372 0.123456790123457 0
"witch" 0 0 0 0 0 0 0 0 0 0 0.593031875463306 0 0 0 0 0 0 0 0 0 0.593031875463306 0 0 0 0 0 0 0 0.00913659205116491
"alright" 0.02686005909213 0 0 0.0203541624262162 0.0348189415041783 0 0 0.0204248366013072 0 0 0 0 0.0531067445565587 0.0127975428717686 0.0203541624262162 0 0 0.204694323144105 0 0 0 0.0531067445565587 0 0 0 0 0.0127975428717686 0 0
"easy" 0.08058017727639 0 0 0.101770812131081 0.104456824512535 0 0.0154750851129681 0 0 0 0 0.037332005973121 0.0106213489113117 0 0.101770812131081 0.0154750851129681 0.0544736483725998 0.013646288209607 0 0.0807754442649435 0 0.0106213489113117 0 0 0.0154750851129681 0 0 0 0.0182731841023298
"fire" 0 0 0.0274348422496571 0 0 0 0.0464252553389044 0.0408496732026144 0 0 0 0.0124440019910403 0.0106213489113117 0.0255950857435372 0 0.0464252553389044 0.0272368241862999 0.040938864628821 0 0 0 0.0106213489113117 0 0.0175592625109745 0.0464252553389044 0.0274348422496571 0.0255950857435372 0.0274348422496571 0.0182731841023298
"gangle" 0 0 0 0 0 0 0 0 0 0 0 0 0.169941582580988 0 0 0 0 0 0 0 0 0.169941582580988 0 0 0 0 0 0 0
"half" 0.18802041364491 0.0071854566357692 0.0274348422496571 0.0203541624262162 0 0 0.0154750851129681 0.0204248366013072 0.0071854566357692 0 0 0.0124440019910403 0 0.0255950857435372 0.0203541624262162 0.0154750851129681 0 0 0 0 0 0 0 0.0526777875329236 0.0154750851129681 0.0274348422496571 0.0255950857435372 0.0274348422496571 0.0274097761534947
"lights" 0 0.0431127398146152 0.0274348422496571 0 0 0 0 0.0204248366013072 0.0431127398146152 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0.0953288846520496 0 0.036042530185619 0 0 0.0106213489113117 0 0 0 0.0274348422496571 0.0127975428717686 0.0274348422496571 0
"rest" 0 0.0143709132715384 0.0411522633744856 0 0 0 0 0 0.0143709132715384 0 0 0.0124440019910403 0.0106213489113117 0.0255950857435372 0 0 0.0136184120931499 0 0.036042530185619 0.0807754442649435 0 0.0106213489113117 0.0505305709954522 0.0175592625109745 0 0.0411522633744856 0.0255950857435372 0.0411522633744856 0.0548195523069895
"roll" 0 0 0.0548696844993141 0 0 0 0.0309501702259362 0.0204248366013072 0 0 0 0 0.0318640467339352 0 0 0.0309501702259362 0 0.0682314410480349 0.0180212650928095 0 0 0.0318640467339352 0.0505305709954522 0 0.0309501702259362 0.0548696844993141 0 0.0548696844993141 0
"round" 0.02686005909213 0 0 0 0 0 0.0464252553389044 0.0204248366013072 0 0 0.0370644922164566 0.0497760079641613 0.0212426978226235 0.0255950857435372 0 0.0464252553389044 0 0.027292576419214 0 0 0.0370644922164566 0.0212426978226235 0.0505305709954522 0.0526777875329236 0.0464252553389044 0 0.0255950857435372 0 0.00913659205116491
"scared" 0 0.0143709132715384 0.0137174211248285 0.0610624872786485 0.0696378830083565 0 0 0.0408496732026144 0.0143709132715384 0 0.0370644922164566 0.0124440019910403 0.0318640467339352 0 0.0610624872786485 0 0.0272368241862999 0.040938864628821 0.0180212650928095 0 0.0370644922164566 0.0318640467339352 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"sheldrake" 0 0.114967306172307 0 0 0 0 0 0 0.114967306172307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"six" 0 0.0215563699073076 0.0823045267489712 0 0 0 0 0 0.0215563699073076 0 0 0 0 0.0255950857435372 0 0 0.0136184120931499 0.013646288209607 0 0 0 0 0 0.0351185250219491 0 0.0823045267489712 0.0255950857435372 0.0823045267489712 0
"won" 0 0.0071854566357692 0.0823045267489712 0.0203541624262162 0.0348189415041783 0 0 0 0.0071854566357692 0 0 0.037332005973121 0.0212426978226235 0 0.0203541624262162 0 0 0 0 0 0 0.0212426978226235 0 0 0 0.0823045267489712 0 0.0823045267489712 0.0182731841023298
"act" 0 0.0071854566357692 0 0.0203541624262162 0.0348189415041783 0 0.0154750851129681 0 0.0071854566357692 0 0.0370644922164566 0.0124440019910403 0.0212426978226235 0.0511901714870745 0.0203541624262162 0.0154750851129681 0.0680920604657497 0 0 0.0807754442649435 0.0370644922164566 0.0212426978226235 0 0 0.0154750851129681 0 0.0511901714870745 0 0.0182731841023298
"blood" 0 0.0071854566357692 0 0.0203541624262162 0 0 0 0.0204248366013072 0.0071854566357692 0 0 0 0.0106213489113117 0.0383926286153059 0.0203541624262162 0 0.0136184120931499 0.177401746724891 0.036042530185619 0 0 0.0106213489113117 0 0 0 0 0.0383926286153059 0 0.0182731841023298
"city" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0.11119347664937 0 0.0424853956452469 0.0255950857435372 0 0 0.0817104725588996 0 0 0.0807754442649435 0.11119347664937 0.0424853956452469 0 0 0 0 0.0255950857435372 0 0.0365463682046597
"don" 0 0 0 0.0610624872786485 0 0 0 0.0408496732026144 0 0 0.22238695329874 0 0.0106213489113117 0.0383926286153059 0.0610624872786485 0 0 0 0 0 0.22238695329874 0.0106213489113117 0.151591712986357 0 0 0 0.0383926286153059 0 0
"fell" 0 0.0071854566357692 0 0 0 0 0.0619003404518725 0 0.0071854566357692 0 0.148257968865827 0.0248880039820806 0.0106213489113117 0 0 0.0619003404518725 0 0.013646288209607 0.036042530185619 0 0.148257968865827 0.0106213489113117 0 0.0175592625109745 0.0619003404518725 0 0 0 0.00913659205116491
"fly" 0.05372011818426 0.0287418265430768 0 0 0 0 0 0.0204248366013072 0.0287418265430768 0 0.22238695329874 0.0124440019910403 0.0106213489113117 0 0 0 0.0272368241862999 0 0 0 0.22238695329874 0.0106213489113117 0 0 0 0 0 0 0.0274097761534947
"greatest" 0 0.0790400229934612 0.0137174211248285 0 0 0 0.0154750851129681 0 0.0790400229934612 0 0 0 0 0 0 0.0154750851129681 0.0272368241862999 0 0.0180212650928095 0 0 0 0 0 0.0154750851129681 0.0137174211248285 0 0.0137174211248285 0
"nine" 0 0.0143709132715384 0.0823045267489712 0 0 0 0.0309501702259362 0 0.0143709132715384 0 0 0 0 0 0 0.0309501702259362 0 0.013646288209607 0.0180212650928095 0 0 0 0 0.0175592625109745 0.0309501702259362 0.0823045267489712 0 0.0823045267489712 0
"ride" 0 0 0.0685871056241427 0 0 0 0.0154750851129681 0 0 0 0 0.037332005973121 0 0.0255950857435372 0 0.0154750851129681 0.0136184120931499 0.0545851528384279 0.0180212650928095 0 0 0 0 0 0.0154750851129681 0.0685871056241427 0.0255950857435372 0.0685871056241427 0
"silence" 0 0.0287418265430768 0 0.0407083248524323 0.0696378830083565 0 0.0309501702259362 0.0408496732026144 0.0287418265430768 0 0 0 0 0.0383926286153059 0.0407083248524323 0.0309501702259362 0.0272368241862999 0 0 0 0 0 0 0 0.0309501702259362 0 0.0383926286153059 0 0.00913659205116491
"stage" 0 0.0431127398146152 0 0 0 0 0.0154750851129681 0 0.0431127398146152 0 0 0.0248880039820806 0.0318640467339352 0.0383926286153059 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0.0318640467339352 0.0505305709954522 0 0.0154750851129681 0 0.0383926286153059 0 0
"surprise" 0.08058017727639 0.0071854566357692 0.0274348422496571 0 0 0 0.0309501702259362 0 0.0071854566357692 0 0 0.0497760079641613 0.0531067445565587 0 0 0.0309501702259362 0 0 0 0 0 0.0531067445565587 0 0 0.0309501702259362 0.0274348422496571 0 0.0274348422496571 0
"u" 0 0 0.137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0.137174211248285 0 0.137174211248285 0
"write" 0 0.0574836530861536 0 0.0407083248524323 0.0696378830083565 0 0 0 0.0574836530861536 0 0 0.0124440019910403 0 0.0255950857435372 0.0407083248524323 0 0.0136184120931499 0.040938864628821 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"artie" 0 0.107781849536538 0 0 0 0 0 0 0.107781849536538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beleve" 0 0 0.137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.137174211248285 0 0.137174211248285 0
"dad" 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0.0180212650928095 0 0 0 0 0.474100087796313 0 0 0 0 0
"darkness" 0.02686005909213 0 0.0137174211248285 0 0 0 0 0.0204248366013072 0 0 0 0 0.0106213489113117 0.115177885845918 0 0 0 0.013646288209607 0.036042530185619 0 0 0.0106213489113117 0 0 0 0.0137174211248285 0.115177885845918 0.0137174211248285 0.0182731841023298
"deuteronomy" 0 0 0 0 0 0 0.154750851129681 0 0 0 0 0 0 0 0 0.154750851129681 0 0 0 0 0 0 0 0 0.154750851129681 0 0 0 0
"dinah" 0 0 0.137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.137174211248285 0 0.137174211248285 0
"early" 0 0.0646691097219228 0.0274348422496571 0.0407083248524323 0 0 0 0 0.0646691097219228 0 0 0 0 0 0.0407083248524323 0 0 0 0 0 0 0 0 0 0 0.0274348422496571 0 0.0274348422496571 0.0182731841023298
"eight" 0.02686005909213 0.0143709132715384 0.0823045267489712 0 0 0 0.0154750851129681 0 0.0143709132715384 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0.0136184120931499 0.013646288209607 0 0 0 0 0 0.0175592625109745 0.0154750851129681 0.0823045267489712 0 0.0823045267489712 0
"em" 0.02686005909213 0.0071854566357692 0 0 0 0 0 0.0204248366013072 0.0071854566357692 0 0.148257968865827 0 0.0531067445565587 0 0 0 0 0 0 0.0807754442649435 0.148257968865827 0.0531067445565587 0.151591712986357 0.0702370500438982 0 0 0 0 0
"faces" 0.02686005909213 0.0071854566357692 0 0.0203541624262162 0.0348189415041783 0 0.0309501702259362 0 0.0071854566357692 0 0 0.0124440019910403 0 0.102380342974149 0.0203541624262162 0.0309501702259362 0 0.013646288209607 0 0 0 0 0 0 0.0309501702259362 0 0.102380342974149 0 0
"funny" 0.02686005909213 0.0071854566357692 0.0274348422496571 0.0407083248524323 0.0348189415041783 0 0.0154750851129681 0 0.0071854566357692 0 0 0 0.0106213489113117 0.0127975428717686 0.0407083248524323 0.0154750851129681 0.0272368241862999 0.013646288209607 0.036042530185619 0 0 0.0106213489113117 0 0.0702370500438982 0.0154750851129681 0.0274348422496571 0.0127975428717686 0.0274348422496571 0
